"source_desc","crops","location","year","total","irrigated"
"CENSUS","RASPBERRIES","06017",2012,6,NA
"CENSUS","RASPBERRIES","06023",2012,5,NA
"CENSUS","RASPBERRIES","06033",2012,2,NA
"CENSUS","RASPBERRIES","06041",2012,2,NA
"CENSUS","RASPBERRIES","06045",2012,9,NA
"CENSUS","RASPBERRIES","06053",2012,571,NA
"CENSUS","RASPBERRIES","06057",2012,4,NA
"CENSUS","RASPBERRIES","06065",2012,2,NA
"CENSUS","RASPBERRIES","06071",2012,2,NA
"CENSUS","RASPBERRIES","06073",2012,9,NA
"CENSUS","RASPBERRIES","06077",2012,3,NA
"CENSUS","RASPBERRIES","06079",2012,99,NA
"CENSUS","RASPBERRIES","06083",2012,39,NA
"CENSUS","RASPBERRIES","06085",2012,11,NA
"CENSUS","RASPBERRIES","06087",2012,2813,NA
"CENSUS","RASPBERRIES","06089",2012,1,NA
"CENSUS","RASPBERRIES","06093",2012,1,NA
"CENSUS","RASPBERRIES","06101",2012,2,NA
"CENSUS","RASPBERRIES","06105",2012,3,NA
"CENSUS","RASPBERRIES","06107",2012,4,NA
"CENSUS","RASPBERRIES","06111",2012,1494,NA
"CENSUS","RASPBERRIES","06115",2012,1,NA
"CENSUS","RHUBARB","06",2012,52,NA
"CENSUS","RHUBARB","06009",2012,1,NA
"CENSUS","RHUBARB","06017",2012,1,NA
"CENSUS","RHUBARB","06019",2012,2,NA
"CENSUS","RHUBARB","06073",2012,3,NA
"CENSUS","RHUBARB","06083",2012,1,NA
"CENSUS","RHUBARB","06085",2012,3,NA
"CENSUS","RHUBARB","06097",2012,1,NA
"CENSUS","RHUBARB, FRESH MARKET","06",2012,52,NA
"CENSUS","RHUBARB, FRESH MARKET","06009",2012,1,NA
"CENSUS","RHUBARB, FRESH MARKET","06017",2012,1,NA
"CENSUS","RHUBARB, FRESH MARKET","06019",2012,2,NA
"CENSUS","RHUBARB, FRESH MARKET","06073",2012,3,NA
"CENSUS","RHUBARB, FRESH MARKET","06083",2012,1,NA
"CENSUS","RHUBARB, FRESH MARKET","06085",2012,3,NA
"CENSUS","RICE","06",2012,561968,561968
"CENSUS","RICE","06007",2012,94546,94546
"CENSUS","RICE","06011",2012,153224,153224
"CENSUS","RICE","06019",2012,4430,4430
"CENSUS","RICE","06021",2012,94330,94330
"CENSUS","RICE","06047",2012,3462,3462
"CENSUS","RICE","06061",2012,9373,9373
"CENSUS","RICE","06067",2012,2040,2040
"CENSUS","RICE","06077",2012,4211,4211
"CENSUS","RICE","06099",2012,219,219
"CENSUS","RICE","06101",2012,121035,121035
"CENSUS","RICE","06103",2012,1551,1551
"CENSUS","RICE","06113",2012,36341,36341
"CENSUS","RICE","06115",2012,34303,34303
"SURVEY","RICE","06ag50",2012,536000,NA
"SURVEY","RICE","06ag51",2012,11000,NA
"SURVEY","RICE","06ag60",2012,10000,NA
"SURVEY","RICE, LONG GRAIN","06",2012,6000,NA
"SURVEY","RICE, MEDIUM GRAIN","06",2012,495000,NA
"SURVEY","RICE, SHORT GRAIN","06",2012,56000,NA
"CENSUS","RYE","06",2012,1794,NA
"CENSUS","RYE","06047",2012,227,NA
"CENSUS","RYE","06093",2012,228,NA
"CENSUS","RYE","06097",2012,20,NA
"CENSUS","SAFFLOWER","06",2012,50265,29411
"CENSUS","SAFFLOWER","06007",2012,584,NA
"CENSUS","SAFFLOWER","06011",2012,546,NA
"CENSUS","SAFFLOWER","06013",2012,2690,2690
"CENSUS","SAFFLOWER","06019",2012,497,NA
"CENSUS","SAFFLOWER","06067",2012,1348,518
"CENSUS","SAFFLOWER","06077",2012,3386,NA
"CENSUS","SAFFLOWER","06079",2012,676,NA
"CENSUS","SAFFLOWER","06095",2012,2915,422
"CENSUS","SAFFLOWER","06101",2012,2698,NA
"CENSUS","SAFFLOWER","06113",2012,9749,1517
"CENSUS","SHORT TERM WOODY CROPS","06",2012,186,NA
"CENSUS","SHORT TERM WOODY CROPS","06019",2012,7,NA
"CENSUS","SHORT TERM WOODY CROPS","06029",2012,8,NA
"CENSUS","SHORT TERM WOODY CROPS","06057",2012,4,NA
"CENSUS","SHORT TERM WOODY CROPS","06079",2012,3,NA
"CENSUS","SHORT TERM WOODY CROPS","06111",2012,7,NA
"CENSUS","SOD","06",2012,12530,NA
"CENSUS","SOD","06045",2012,45,NA
"CENSUS","SOD","06065",2012,3058,NA
"CENSUS","SOD","06083",2012,210,NA
"CENSUS","SOD","06095",2012,1082,NA
"CENSUS","SOD","06111",2012,3037,NA
"CENSUS","SORGHUM, GRAIN","06",2012,13908,10997
"CENSUS","SORGHUM, GRAIN","06029",2012,1447,NA
"CENSUS","SORGHUM, GRAIN","06031",2012,5107,5090
"CENSUS","SORGHUM, GRAIN","06065",2012,13,13
"CENSUS","SORGHUM, GRAIN","06077",2012,242,242
"CENSUS","SORGHUM, GRAIN","06095",2012,356,356
"CENSUS","SORGHUM, GRAIN","06099",2012,930,NA
"CENSUS","SORGHUM, GRAIN","06101",2012,996,994
"CENSUS","SORGHUM, GRAIN","06107",2012,2395,795
"CENSUS","SORGHUM, GRAIN","06113",2012,1041,NA
"CENSUS","SORGHUM, SILAGE","06",2012,41953,38324
"CENSUS","SORGHUM, SILAGE","06019",2012,4967,4967
"CENSUS","SORGHUM, SILAGE","06021",2012,521,521
"CENSUS","SORGHUM, SILAGE","06025",2012,322,322
"CENSUS","SORGHUM, SILAGE","06029",2012,7365,NA
"CENSUS","SORGHUM, SILAGE","06031",2012,11272,10965
"CENSUS","SORGHUM, SILAGE","06047",2012,4136,3045
"CENSUS","SORGHUM, SILAGE","06065",2012,935,935
"CENSUS","SORGHUM, SILAGE","06071",2012,753,753
"CENSUS","SORGHUM, SILAGE","06077",2012,958,958
"CENSUS","SORGHUM, SILAGE","06097",2012,250,NA
"CENSUS","SORGHUM, SILAGE","06099",2012,3180,1860
"CENSUS","SORGHUM, SILAGE","06107",2012,6853,6673
"CENSUS","SPINACH","06",2012,27156,NA
"CENSUS","SPINACH","06013",2012,1,NA
"CENSUS","SPINACH","06019",2012,409,NA
"CENSUS","SPINACH","06023",2012,7,NA
"CENSUS","SPINACH","06025",2012,4624,NA
"CENSUS","SPINACH","06041",2012,1,NA
"CENSUS","SPINACH","06047",2012,1,NA
"CENSUS","SPINACH","06053",2012,14834,NA
"CENSUS","SPINACH","06057",2012,1,NA
"CENSUS","SPINACH","06059",2012,4,NA
"CENSUS","SPINACH","06063",2012,4,NA
"CENSUS","SPINACH","06065",2012,836,NA
"CENSUS","SPINACH","06067",2012,1,NA
"CENSUS","SPINACH","06069",2012,1536,NA
"CENSUS","SPINACH","06071",2012,1,NA
"CENSUS","SPINACH","06073",2012,7,NA
"CENSUS","SPINACH","06079",2012,386,NA
"CENSUS","SPINACH","06081",2012,4,NA
"CENSUS","SPINACH","06083",2012,1129,NA
"CENSUS","SPINACH","06085",2012,20,NA
"CENSUS","SPINACH","06097",2012,7,NA
"CENSUS","SPINACH","06099",2012,545,NA
"CENSUS","SPINACH","06111",2012,1679,NA
"CENSUS","SPINACH","06113",2012,19,NA
"CENSUS","SPINACH, FRESH MARKET","06",2012,22401,NA
"CENSUS","SPINACH, FRESH MARKET","06013",2012,1,NA
"CENSUS","SPINACH, FRESH MARKET","06023",2012,7,NA
"CENSUS","SPINACH, FRESH MARKET","06041",2012,1,NA
"CENSUS","SPINACH, FRESH MARKET","06047",2012,1,NA
"CENSUS","SPINACH, FRESH MARKET","06053",2012,12837,NA
"CENSUS","SPINACH, FRESH MARKET","06057",2012,1,NA
"CENSUS","SPINACH, FRESH MARKET","06059",2012,4,NA
"CENSUS","SPINACH, FRESH MARKET","06063",2012,4,NA
"CENSUS","SPINACH, FRESH MARKET","06067",2012,1,NA
"CENSUS","SPINACH, FRESH MARKET","06069",2012,1536,NA
"CENSUS","SPINACH, FRESH MARKET","06071",2012,1,NA
"CENSUS","SPINACH, FRESH MARKET","06073",2012,7,NA
"CENSUS","SPINACH, FRESH MARKET","06079",2012,380,NA
"CENSUS","SPINACH, FRESH MARKET","06081",2012,4,NA
"CENSUS","SPINACH, FRESH MARKET","06111",2012,1679,NA
"CENSUS","SPINACH, FRESH MARKET","06113",2012,19,NA
"CENSUS","SPINACH, PROCESSING","06",2012,4754,NA
"CENSUS","SPINACH, PROCESSING","06053",2012,1997,NA
"CENSUS","SPINACH, PROCESSING","06079",2012,5,NA
"CENSUS","SQUASH","06",2012,7798,NA
"CENSUS","SQUASH","06001",2012,10,NA
"CENSUS","SQUASH","06005",2012,1,NA
"CENSUS","SQUASH","06007",2012,15,NA
"CENSUS","SQUASH","06009",2012,2,NA
"CENSUS","SQUASH","06013",2012,29,NA
"CENSUS","SQUASH","06017",2012,12,NA
"CENSUS","SQUASH","06019",2012,1403,NA
"CENSUS","SQUASH","06021",2012,41,NA
"CENSUS","SQUASH","06025",2012,71,NA
"CENSUS","SQUASH","06027",2012,1,NA
"CENSUS","SQUASH","06029",2012,78,NA
"CENSUS","SQUASH","06031",2012,1,NA
"CENSUS","SQUASH","06033",2012,20,NA
"CENSUS","SQUASH","06041",2012,8,NA
"CENSUS","SQUASH","06043",2012,1,NA
"CENSUS","SQUASH","06045",2012,26,NA
"CENSUS","SQUASH","06047",2012,261,NA
"CENSUS","SQUASH","06053",2012,37,NA
"CENSUS","SQUASH","06055",2012,6,NA
"CENSUS","SQUASH","06057",2012,17,NA
"CENSUS","SQUASH","06059",2012,41,NA
"CENSUS","SQUASH","06061",2012,16,NA
"CENSUS","SQUASH","06065",2012,455,NA
"CENSUS","SQUASH","06067",2012,42,NA
"CENSUS","SQUASH","06069",2012,102,NA
"CENSUS","SQUASH","06071",2012,64,NA
"CENSUS","SQUASH","06077",2012,1368,NA
"CENSUS","SQUASH","06079",2012,495,NA
"CENSUS","SQUASH","06081",2012,18,NA
"CENSUS","SQUASH","06083",2012,814,NA
"CENSUS","SQUASH","06085",2012,25,NA
"CENSUS","SQUASH","06087",2012,134,NA
"CENSUS","SQUASH","06089",2012,16,NA
"CENSUS","SQUASH","06093",2012,2,NA
"CENSUS","SQUASH","06095",2012,248,NA
"CENSUS","SQUASH","06097",2012,265,NA
"CENSUS","SQUASH","06099",2012,18,NA
"CENSUS","SQUASH","06103",2012,5,NA
"CENSUS","SQUASH","06105",2012,4,NA
"CENSUS","SQUASH","06109",2012,2,NA
"CENSUS","SQUASH","06111",2012,25,NA
"CENSUS","SQUASH","06113",2012,531,NA
"CENSUS","SQUASH","06115",2012,3,NA
"CENSUS","SQUASH, FRESH MARKET","06",2012,6953,NA
"CENSUS","SQUASH, FRESH MARKET","06001",2012,10,NA
"CENSUS","SQUASH, FRESH MARKET","06005",2012,1,NA
"CENSUS","SQUASH, FRESH MARKET","06007",2012,5,NA
"CENSUS","SQUASH, FRESH MARKET","06009",2012,2,NA
"CENSUS","SQUASH, FRESH MARKET","06013",2012,29,NA
"CENSUS","SQUASH, FRESH MARKET","06017",2012,12,NA
"CENSUS","SQUASH, FRESH MARKET","06019",2012,1263,NA
"CENSUS","SQUASH, FRESH MARKET","06021",2012,36,NA
"CENSUS","SQUASH, FRESH MARKET","06023",2012,76,NA
"CENSUS","SQUASH, FRESH MARKET","06025",2012,71,NA
"CENSUS","SQUASH, FRESH MARKET","06027",2012,1,NA
"CENSUS","SQUASH, FRESH MARKET","06029",2012,78,NA
"CENSUS","SQUASH, FRESH MARKET","06031",2012,1,NA
"CENSUS","SQUASH, FRESH MARKET","06033",2012,20,NA
"CENSUS","SQUASH, FRESH MARKET","06037",2012,10,NA
"CENSUS","SQUASH, FRESH MARKET","06041",2012,8,NA
"CENSUS","SQUASH, FRESH MARKET","06043",2012,1,NA
"CENSUS","SQUASH, FRESH MARKET","06045",2012,25,NA
"CENSUS","SQUASH, FRESH MARKET","06047",2012,56,NA
"CENSUS","SQUASH, FRESH MARKET","06053",2012,32,NA
"CENSUS","SQUASH, FRESH MARKET","06055",2012,6,NA
"CENSUS","SQUASH, FRESH MARKET","06057",2012,17,NA
"CENSUS","SQUASH, FRESH MARKET","06059",2012,31,NA
"CENSUS","SQUASH, FRESH MARKET","06061",2012,14,NA
"CENSUS","SQUASH, FRESH MARKET","06065",2012,455,NA
"CENSUS","SQUASH, FRESH MARKET","06067",2012,42,NA
"CENSUS","SQUASH, FRESH MARKET","06069",2012,62,NA
"CENSUS","SQUASH, FRESH MARKET","06071",2012,64,NA
"CENSUS","SQUASH, FRESH MARKET","06073",2012,164,NA
"CENSUS","SQUASH, FRESH MARKET","06077",2012,1356,NA
"CENSUS","SQUASH, FRESH MARKET","06079",2012,465,NA
"CENSUS","SQUASH, FRESH MARKET","06081",2012,9,NA
"CENSUS","SQUASH, FRESH MARKET","06083",2012,654,NA
"CENSUS","SQUASH, FRESH MARKET","06087",2012,134,NA
"CENSUS","SQUASH, FRESH MARKET","06089",2012,16,NA
"CENSUS","SQUASH, FRESH MARKET","06093",2012,2,NA
"CENSUS","SQUASH, FRESH MARKET","06095",2012,248,NA
"CENSUS","SQUASH, FRESH MARKET","06097",2012,265,NA
"CENSUS","SQUASH, FRESH MARKET","06099",2012,18,NA
"CENSUS","SQUASH, FRESH MARKET","06103",2012,5,NA
"CENSUS","SQUASH, FRESH MARKET","06105",2012,4,NA
"CENSUS","SQUASH, FRESH MARKET","06107",2012,220,NA
"CENSUS","SQUASH, FRESH MARKET","06109",2012,2,NA
"CENSUS","SQUASH, FRESH MARKET","06111",2012,5,NA
"CENSUS","SQUASH, FRESH MARKET","06113",2012,336,NA
"CENSUS","SQUASH, FRESH MARKET","06115",2012,3,NA
"CENSUS","SQUASH, PROCESSING","06",2012,846,NA
"CENSUS","SQUASH, PROCESSING","06019",2012,140,NA
"CENSUS","SQUASH, PROCESSING","06045",2012,1,NA
"CENSUS","SQUASH, PROCESSING","06047",2012,205,NA
"CENSUS","SQUASH, PROCESSING","06077",2012,12,NA
"CENSUS","SQUASH, PROCESSING","06079",2012,30,NA
"CENSUS","SQUASH, PROCESSING","06081",2012,9,NA
"CENSUS","SQUASH, PROCESSING","06083",2012,160,NA
"CENSUS","SQUASH, SUMMER","06",2012,4439,NA
"CENSUS","SQUASH, SUMMER","06005",2012,1,NA
"CENSUS","SQUASH, SUMMER","06009",2012,2,NA
"CENSUS","SQUASH, SUMMER","06019",2012,706,NA
"CENSUS","SQUASH, SUMMER","06025",2012,2,NA
"CENSUS","SQUASH, SUMMER","06029",2012,66,NA
"CENSUS","SQUASH, SUMMER","06033",2012,11,NA
"CENSUS","SQUASH, SUMMER","06037",2012,9,NA
"CENSUS","SQUASH, SUMMER","06041",2012,7,NA
"CENSUS","SQUASH, SUMMER","06045",2012,6,NA
"CENSUS","SQUASH, SUMMER","06047",2012,43,NA
"CENSUS","SQUASH, SUMMER","06055",2012,4,NA
"CENSUS","SQUASH, SUMMER","06057",2012,3,NA
"CENSUS","SQUASH, SUMMER","06065",2012,353,NA
"CENSUS","SQUASH, SUMMER","06067",2012,26,NA
"CENSUS","SQUASH, SUMMER","06071",2012,4,NA
"CENSUS","SQUASH, SUMMER","06077",2012,455,NA
"CENSUS","SQUASH, SUMMER","06079",2012,379,NA
"CENSUS","SQUASH, SUMMER","06081",2012,6,NA
"CENSUS","SQUASH, SUMMER","06083",2012,575,NA
"CENSUS","SQUASH, SUMMER","06087",2012,126,NA
"CENSUS","SQUASH, SUMMER","06089",2012,10,NA
"CENSUS","SQUASH, SUMMER","06099",2012,12,NA
"CENSUS","SQUASH, SUMMER","06103",2012,5,NA
"CENSUS","SQUASH, SUMMER","06105",2012,3,NA
"CENSUS","SQUASH, SUMMER","06109",2012,1,NA
"CENSUS","SQUASH, SUMMER, FRESH MARKET","06",2012,4171,NA
"CENSUS","SQUASH, SUMMER, FRESH MARKET","06005",2012,1,NA
"CENSUS","SQUASH, SUMMER, FRESH MARKET","06009",2012,2,NA
"CENSUS","SQUASH, SUMMER, FRESH MARKET","06025",2012,2,NA
"CENSUS","SQUASH, SUMMER, FRESH MARKET","06029",2012,66,NA
"CENSUS","SQUASH, SUMMER, FRESH MARKET","06033",2012,11,NA
"CENSUS","SQUASH, SUMMER, FRESH MARKET","06041",2012,7,NA
"CENSUS","SQUASH, SUMMER, FRESH MARKET","06045",2012,6,NA
"CENSUS","SQUASH, SUMMER, FRESH MARKET","06055",2012,4,NA
"CENSUS","SQUASH, SUMMER, FRESH MARKET","06057",2012,3,NA
"CENSUS","SQUASH, SUMMER, FRESH MARKET","06065",2012,353,NA
"CENSUS","SQUASH, SUMMER, FRESH MARKET","06067",2012,26,NA
"CENSUS","SQUASH, SUMMER, FRESH MARKET","06071",2012,4,NA
"CENSUS","SQUASH, SUMMER, FRESH MARKET","06077",2012,443,NA
"CENSUS","SQUASH, SUMMER, FRESH MARKET","06079",2012,379,NA
"CENSUS","SQUASH, SUMMER, FRESH MARKET","06081",2012,6,NA
"CENSUS","SQUASH, SUMMER, FRESH MARKET","06083",2012,415,NA
"CENSUS","SQUASH, SUMMER, FRESH MARKET","06089",2012,10,NA
"CENSUS","SQUASH, SUMMER, FRESH MARKET","06099",2012,12,NA
"CENSUS","SQUASH, SUMMER, FRESH MARKET","06103",2012,5,NA
"CENSUS","SQUASH, SUMMER, FRESH MARKET","06105",2012,3,NA
"CENSUS","SQUASH, SUMMER, FRESH MARKET","06109",2012,1,NA
"CENSUS","SQUASH, SUMMER, PROCESSING","06",2012,268,NA
"CENSUS","SQUASH, SUMMER, PROCESSING","06077",2012,12,NA
"CENSUS","SQUASH, SUMMER, PROCESSING","06083",2012,160,NA
"CENSUS","SQUASH, WINTER","06",2012,3359,NA
"CENSUS","SQUASH, WINTER","06019",2012,697,NA
"CENSUS","SQUASH, WINTER","06025",2012,69,NA
"CENSUS","SQUASH, WINTER","06029",2012,13,NA
"CENSUS","SQUASH, WINTER","06033",2012,10,NA
"CENSUS","SQUASH, WINTER","06039",2012,9,NA
"CENSUS","SQUASH, WINTER","06041",2012,1,NA
"CENSUS","SQUASH, WINTER","06045",2012,20,NA
"CENSUS","SQUASH, WINTER","06047",2012,218,NA
"CENSUS","SQUASH, WINTER","06055",2012,2,NA
"CENSUS","SQUASH, WINTER","06057",2012,14,NA
"CENSUS","SQUASH, WINTER","06065",2012,102,NA
"CENSUS","SQUASH, WINTER","06067",2012,15,NA
"CENSUS","SQUASH, WINTER","06071",2012,61,NA
"CENSUS","SQUASH, WINTER","06077",2012,913,NA
"CENSUS","SQUASH, WINTER","06079",2012,116,NA
"CENSUS","SQUASH, WINTER","06081",2012,12,NA
"CENSUS","SQUASH, WINTER","06083",2012,240,NA
"CENSUS","SQUASH, WINTER","06087",2012,8,NA
"CENSUS","SQUASH, WINTER","06089",2012,6,NA
"CENSUS","SQUASH, WINTER","06099",2012,6,NA
"CENSUS","SQUASH, WINTER","06105",2012,1,NA
"CENSUS","SQUASH, WINTER","06109",2012,1,NA
"CENSUS","SQUASH, WINTER, FRESH MARKET","06",2012,2782,NA
"CENSUS","SQUASH, WINTER, FRESH MARKET","06025",2012,69,NA
"CENSUS","SQUASH, WINTER, FRESH MARKET","06029",2012,13,NA
"CENSUS","SQUASH, WINTER, FRESH MARKET","06033",2012,10,NA
"CENSUS","SQUASH, WINTER, FRESH MARKET","06039",2012,9,NA
"CENSUS","SQUASH, WINTER, FRESH MARKET","06041",2012,1,NA
"CENSUS","SQUASH, WINTER, FRESH MARKET","06045",2012,20,NA
"CENSUS","SQUASH, WINTER, FRESH MARKET","06055",2012,2,NA
"CENSUS","SQUASH, WINTER, FRESH MARKET","06057",2012,14,NA
"CENSUS","SQUASH, WINTER, FRESH MARKET","06065",2012,102,NA
"CENSUS","SQUASH, WINTER, FRESH MARKET","06067",2012,15,NA
"CENSUS","SQUASH, WINTER, FRESH MARKET","06071",2012,61,NA
"CENSUS","SQUASH, WINTER, FRESH MARKET","06077",2012,913,NA
"CENSUS","SQUASH, WINTER, FRESH MARKET","06079",2012,86,NA
"CENSUS","SQUASH, WINTER, FRESH MARKET","06081",2012,3,NA
"CENSUS","SQUASH, WINTER, FRESH MARKET","06083",2012,240,NA
"CENSUS","SQUASH, WINTER, FRESH MARKET","06089",2012,6,NA
"CENSUS","SQUASH, WINTER, FRESH MARKET","06099",2012,6,NA
"CENSUS","SQUASH, WINTER, FRESH MARKET","06105",2012,1,NA
"CENSUS","SQUASH, WINTER, FRESH MARKET","06109",2012,1,NA
"CENSUS","SQUASH, WINTER, PROCESSING","06",2012,577,NA
"CENSUS","SQUASH, WINTER, PROCESSING","06079",2012,30,NA
"CENSUS","SQUASH, WINTER, PROCESSING","06081",2012,9,NA
"CENSUS","STRAWBERRIES","06",2012,38800,NA
"CENSUS","STRAWBERRIES","06001",2012,1,NA
"CENSUS","STRAWBERRIES","06013",2012,8,NA
"CENSUS","STRAWBERRIES","06015",2012,1,NA
"CENSUS","STRAWBERRIES","06017",2012,8,NA
"CENSUS","STRAWBERRIES","06021",2012,8,NA
"CENSUS","STRAWBERRIES","06023",2012,10,NA
"CENSUS","STRAWBERRIES","06031",2012,17,NA
"CENSUS","STRAWBERRIES","06037",2012,55,NA
"CENSUS","STRAWBERRIES","06039",2012,1,NA
"CENSUS","STRAWBERRIES","06045",2012,4,NA
"CENSUS","STRAWBERRIES","06047",2012,365,NA
"CENSUS","STRAWBERRIES","06053",2012,14017,NA
"CENSUS","STRAWBERRIES","06061",2012,9,NA
"CENSUS","STRAWBERRIES","06065",2012,123,NA
"CENSUS","STRAWBERRIES","06069",2012,4,NA
"CENSUS","STRAWBERRIES","06071",2012,171,NA
"CENSUS","STRAWBERRIES","06073",2012,235,NA
"CENSUS","STRAWBERRIES","06077",2012,73,NA
"CENSUS","STRAWBERRIES","06079",2012,620,NA
"CENSUS","STRAWBERRIES","06081",2012,10,NA
"CENSUS","STRAWBERRIES","06083",2012,5743,NA
"CENSUS","STRAWBERRIES","06085",2012,34,NA
"CENSUS","STRAWBERRIES","06087",2012,3860,NA
"CENSUS","STRAWBERRIES","06089",2012,16,NA
"CENSUS","STRAWBERRIES","06095",2012,35,NA
"CENSUS","STRAWBERRIES","06097",2012,68,NA
"CENSUS","STRAWBERRIES","06099",2012,59,NA
"CENSUS","STRAWBERRIES","06101",2012,6,NA
"CENSUS","STRAWBERRIES","06103",2012,2,NA
"CENSUS","STRAWBERRIES","06105",2012,1,NA
"CENSUS","STRAWBERRIES","06111",2012,10941,NA
"CENSUS","STRAWBERRIES","06115",2012,19,NA
"CENSUS","SUGARBEETS","06",2012,27193,26567
"SURVEY","SUGARBEETS","06ag80",2012,24400,NA
"CENSUS","SUNFLOWER","06",2012,49749,34815
"CENSUS","SUNFLOWER","06011",2012,6267,4360
"CENSUS","SUNFLOWER","06021",2012,3797,NA
"CENSUS","SUNFLOWER","06023",2012,6,NA
"CENSUS","SUNFLOWER","06067",2012,1350,1350
"CENSUS","SUNFLOWER","06073",2012,96,96
"CENSUS","SUNFLOWER","06089",2012,3,NA
"CENSUS","SUNFLOWER","06095",2012,8378,3561
"CENSUS","SUNFLOWER","06101",2012,9047,5872
"CENSUS","SUNFLOWER","06111",2012,6,NA
"CENSUS","SUNFLOWER","06113",2012,18075,13674
"CENSUS","SUNFLOWER, NON-OIL TYPE","06",2012,3228,1512
"CENSUS","SUNFLOWER, NON-OIL TYPE","06011",2012,477,NA
"CENSUS","SUNFLOWER, NON-OIL TYPE","06021",2012,247,NA
"CENSUS","SUNFLOWER, NON-OIL TYPE","06073",2012,96,96
"CENSUS","SUNFLOWER, NON-OIL TYPE","06089",2012,3,NA
"CENSUS","SUNFLOWER, NON-OIL TYPE","06095",2012,620,NA
"CENSUS","SUNFLOWER, NON-OIL TYPE","06101",2012,854,144
"CENSUS","SUNFLOWER, NON-OIL TYPE","06111",2012,6,NA
"CENSUS","SUNFLOWER, NON-OIL TYPE","06113",2012,925,NA
"SURVEY","SUNFLOWER, NON-OIL TYPE","06ag98",2012,2800,NA
"CENSUS","SUNFLOWER, OIL TYPE","06",2012,46521,33303
"CENSUS","SUNFLOWER, OIL TYPE","06011",2012,5790,NA
"CENSUS","SUNFLOWER, OIL TYPE","06021",2012,3550,3092
"CENSUS","SUNFLOWER, OIL TYPE","06023",2012,6,NA
"CENSUS","SUNFLOWER, OIL TYPE","06067",2012,1350,1350
"CENSUS","SUNFLOWER, OIL TYPE","06095",2012,7758,NA
"CENSUS","SUNFLOWER, OIL TYPE","06101",2012,8193,5728
"CENSUS","SUNFLOWER, OIL TYPE","06113",2012,17150,NA
"SURVEY","SUNFLOWER, OIL TYPE","06ag98",2012,47500,NA
"CENSUS","SWEET CORN","06",2012,32667,NA
"CENSUS","SWEET CORN","06013",2012,3481,NA
"CENSUS","SWEET CORN","06019",2012,8346,NA
"CENSUS","SWEET CORN","06023",2012,21,NA
"CENSUS","SWEET CORN","06025",2012,5838,NA
"CENSUS","SWEET CORN","06029",2012,43,NA
"CENSUS","SWEET CORN","06033",2012,3,NA
"CENSUS","SWEET CORN","06037",2012,132,NA
"CENSUS","SWEET CORN","06045",2012,22,NA
"CENSUS","SWEET CORN","06047",2012,2092,NA
"CENSUS","SWEET CORN","06055",2012,1,NA
"CENSUS","SWEET CORN","06057",2012,7,NA
"CENSUS","SWEET CORN","06061",2012,5,NA
"CENSUS","SWEET CORN","06065",2012,4837,NA
"CENSUS","SWEET CORN","06067",2012,647,NA
"CENSUS","SWEET CORN","06071",2012,28,NA
"CENSUS","SWEET CORN","06073",2012,56,NA
"CENSUS","SWEET CORN","06077",2012,2935,NA
"CENSUS","SWEET CORN","06079",2012,45,NA
"CENSUS","SWEET CORN","06083",2012,51,NA
"CENSUS","SWEET CORN","06085",2012,1427,NA
"CENSUS","SWEET CORN","06089",2012,3,NA
"CENSUS","SWEET CORN","06093",2012,2,NA
"CENSUS","SWEET CORN","06097",2012,18,NA
"CENSUS","SWEET CORN","06103",2012,7,NA
"CENSUS","SWEET CORN","06105",2012,4,NA
"CENSUS","SWEET CORN","06107",2012,211,NA
"CENSUS","SWEET CORN","06113",2012,538,NA
"CENSUS","SWEET CORN","06115",2012,1,NA
"CENSUS","SWEET CORN, FRESH MARKET","06",2012,32106,NA
"CENSUS","SWEET CORN, FRESH MARKET","06023",2012,21,NA
"CENSUS","SWEET CORN, FRESH MARKET","06025",2012,5838,NA
"CENSUS","SWEET CORN, FRESH MARKET","06029",2012,43,NA
"CENSUS","SWEET CORN, FRESH MARKET","06033",2012,3,NA
"CENSUS","SWEET CORN, FRESH MARKET","06037",2012,132,NA
"CENSUS","SWEET CORN, FRESH MARKET","06045",2012,22,NA
"CENSUS","SWEET CORN, FRESH MARKET","06047",2012,2092,NA
"CENSUS","SWEET CORN, FRESH MARKET","06055",2012,1,NA
"CENSUS","SWEET CORN, FRESH MARKET","06057",2012,7,NA
"CENSUS","SWEET CORN, FRESH MARKET","06061",2012,5,NA
"CENSUS","SWEET CORN, FRESH MARKET","06071",2012,28,NA
"CENSUS","SWEET CORN, FRESH MARKET","06073",2012,56,NA
"CENSUS","SWEET CORN, FRESH MARKET","06077",2012,2935,NA
"CENSUS","SWEET CORN, FRESH MARKET","06085",2012,1427,NA
"CENSUS","SWEET CORN, FRESH MARKET","06089",2012,3,NA
"CENSUS","SWEET CORN, FRESH MARKET","06093",2012,2,NA
"CENSUS","SWEET CORN, FRESH MARKET","06103",2012,7,NA
"CENSUS","SWEET CORN, FRESH MARKET","06105",2012,4,NA
"CENSUS","SWEET CORN, FRESH MARKET","06107",2012,211,NA
"CENSUS","SWEET CORN, FRESH MARKET","06113",2012,538,NA
"CENSUS","SWEET CORN, FRESH MARKET","06115",2012,1,NA
"CENSUS","SWEET CORN, PROCESSING","06",2012,561,NA
"CENSUS","SWEET CORN, PROCESSING","06099",2012,2,NA
"CENSUS","SWEET POTATOES","06",2012,18189,NA
